customer_id,customer_type,first_transaction,last_transaction,transaction_count,total_amount,avg_amount
3887,regular,2023-02-24,2024-06-30,5,372.03,74.41
3888,regular,2023-04-16,2024-07-02,6,396.91,66.15
3889,regular,2024-03-31,2024-09-13,3,142.71,47.57
3890,regular,2023-07-02,2024-11-14,10,603.18,60.32
3891,premium,2023-01-08,2024-08-27,19,3129.98,164.74
3892,regular,2023-03-02,2024-10-01,8,613.41,76.68
3893,regular,2023-02-02,2024-09-26,7,243.13,34.73
3894,premium,2023-02-22,2024-08-06,11,1938.63,176.24
3895,regular,2023-02-04,2024-10-02,8,423.66,52.96
3896,premium,2023-01-07,2024-11-16,21,3578.12,170.39
3897,regular,2023-07-31,2024-10-25,5,198.51,39.7
3898,regular,2023-03-26,2024-11-04,8,222.9,27.86
3899,regular,2023-06-24,2023-11-23,2,102.58,51.29
3900,regular,2023-02-17,2024-11-19,7,358.72,51.25
3901,regular,2023-03-28,2024-08-09,5,97.56,19.51
3902,vip,2023-01-24,2024-10-27,44,18268.18,415.19
3903,regular,2023-02-03,2024-09-20,3,180.98,60.33
3904,regular,2023-04-26,2024-05-19,5,330.73,66.15
3905,premium,2023-01-06,2024-10-30,24,3890.04,162.08
3906,regular,2023-04-03,2024-08-29,6,335.16,55.86
3907,premium,2023-03-10,2024-11-06,16,2895.92,181.0
3908,vip,2023-01-27,2024-11-13,42,21938.68,522.35
3909,regular,2023-01-02,2024-09-12,5,224.58,44.92
3910,premium,2023-03-23,2024-11-17,22,2373.65,107.89
3911,regular,2023-05-04,2024-09-12,5,218.91,43.78
3912,regular,2023-05-22,2024-10-18,7,327.1,46.73
3913,premium,2023-02-23,2024-11-20,18,2472.45,137.36
3914,premium,2023-01-02,2024-11-02,16,3025.61,189.1
3915,regular,2023-03-26,2024-11-19,4,184.09,46.02
3916,regular,2023-01-30,2024-09-23,8,435.06,54.38
3917,regular,2023-05-30,2024-09-20,3,116.62,38.87
3918,premium,2023-01-20,2024-10-08,19,3094.6,162.87
3919,regular,2023-02-25,2024-06-19,6,226.73,37.79
3920,regular,2023-09-19,2024-11-22,7,392.55,56.08
3921,premium,2023-02-02,2024-09-10,18,3194.75,177.49
3922,premium,2023-01-17,2024-11-14,22,2676.83,121.67
3923,regular,2023-03-01,2024-11-26,10,538.0,53.8
3924,premium,2023-02-07,2024-11-11,18,2407.3,133.74
3925,regular,2023-02-27,2024-07-17,8,372.59,46.57
3926,regular,2023-01-09,2024-07-28,5,313.83,62.77
3927,premium,2023-02-01,2024-08-27,23,2921.38,127.02
3928,regular,2023-01-27,2024-06-04,7,249.4,35.63
3929,vip,2023-01-30,2024-11-19,41,13940.86,340.02
3930,regular,2023-05-27,2024-09-16,3,85.82,28.61
3931,regular,2023-08-04,2024-05-01,3,107.84,35.95
3932,regular,2023-07-15,2024-09-04,3,162.58,54.19
3933,regular,2023-03-24,2023-09-14,5,339.52,67.9
3934,premium,2023-01-08,2024-11-24,20,3694.77,184.74
3935,regular,2023-05-10,2024-01-29,4,175.77,43.94
3936,regular,2023-06-08,2024-03-15,5,96.78,19.36
3937,regular,2023-05-27,2024-11-08,8,335.35,41.92
3938,regular,2023-03-16,2024-05-08,7,282.65,40.38
3939,regular,2023-07-09,2024-07-06,4,294.61,73.65
3940,regular,2023-08-29,2024-08-25,4,237.11,59.28
3941,premium,2023-01-29,2024-09-01,24,2460.92,102.54
3942,regular,2023-08-28,2024-03-30,4,274.26,68.57
3943,premium,2023-01-17,2024-11-03,24,3559.54,148.31
3944,regular,2023-03-05,2024-08-30,9,631.35,70.15
3945,regular,2023-12-27,2024-11-26,5,147.35,29.47
3946,vip,2023-03-19,2024-10-03,35,20001.91,571.48
3947,regular,2023-01-23,2024-09-09,7,539.39,77.06
3948,regular,2023-03-08,2024-07-25,8,679.42,84.93
3949,premium,2023-01-16,2024-08-05,20,3676.21,183.81
3950,premium,2023-01-12,2024-08-13,23,5392.4,234.45
3951,regular,2023-02-18,2024-05-05,9,386.31,42.92
3952,vip,2023-01-07,2024-10-14,42,19877.58,473.28
3953,regular,2023-09-19,2024-11-06,13,717.86,55.22
3954,regular,2023-07-09,2024-10-21,7,450.36,64.34
3955,regular,2023-07-08,2024-05-09,2,79.82,39.91
3956,regular,2023-03-06,2024-10-18,6,363.26,60.54
3957,regular,2023-02-14,2024-11-24,7,403.93,57.7
3958,regular,2023-05-18,2024-09-12,6,263.0,43.83
3959,regular,2023-09-06,2024-10-08,9,667.3,74.14
3960,regular,2023-01-14,2024-10-13,6,365.08,60.85
3961,regular,2024-05-30,2024-09-10,3,167.64,55.88
3962,regular,2023-02-21,2024-11-18,7,269.72,38.53
3963,regular,2023-03-06,2024-08-21,5,365.6,73.12
3964,premium,2023-02-09,2024-11-23,25,3587.73,143.51
3965,premium,2023-03-12,2024-07-01,17,2765.07,162.65
3966,premium,2023-03-25,2024-09-06,21,3456.12,164.58
3967,regular,2023-02-22,2024-07-18,8,491.91,61.49
3968,premium,2023-01-10,2024-11-13,25,4634.38,185.38
3969,premium,2023-02-01,2024-08-06,15,2466.13,164.41
3970,regular,2023-03-22,2024-08-21,8,450.31,56.29
3971,regular,2023-05-20,2024-09-13,4,168.59,42.15
3972,premium,2023-03-14,2024-11-25,20,2495.07,124.75
3973,regular,2023-08-11,2024-09-13,4,139.92,34.98
3974,regular,2023-03-13,2024-02-28,5,204.53,40.91
3975,regular,2023-01-23,2024-09-04,8,411.76,51.47
3976,regular,2023-01-20,2024-10-29,8,443.01,55.38
3977,regular,2023-07-03,2024-10-08,6,233.88,38.98
3978,regular,2023-04-06,2024-10-26,8,216.89,27.11
3979,vip,2023-01-08,2024-11-20,47,27095.65,576.5
3980,regular,2023-02-16,2024-06-15,8,686.65,85.83
3981,regular,2023-05-28,2024-11-15,6,254.62,42.44
3982,regular,2024-03-07,2024-03-07,1,74.16,74.16
3983,regular,2023-06-28,2024-11-05,7,267.34,38.19
3984,regular,2023-04-15,2024-10-04,5,158.03,31.61
3985,regular,2023-02-03,2024-06-30,8,629.88,78.74
3986,regular,2023-05-08,2024-10-27,6,133.21,22.2
3987,regular,2023-04-03,2024-10-17,9,602.65,66.96
3988,regular,2023-05-11,2024-05-18,6,421.25,70.21
3989,regular,2023-11-20,2024-10-12,7,327.87,46.84
3990,regular,2023-02-20,2024-09-13,7,166.71,23.82
3991,regular,2023-06-26,2024-10-08,6,168.16,28.03
3992,premium,2023-02-09,2024-09-26,18,3051.31,169.52
3993,regular,2024-01-07,2024-06-14,2,67.71,33.85
3994,regular,2023-01-15,2024-05-28,9,417.15,46.35
3995,regular,2023-02-09,2024-05-19,4,190.94,47.74
3996,regular,2023-01-24,2024-08-06,8,361.39,45.17
3997,regular,2023-06-13,2024-07-28,4,92.56,23.14
3998,regular,2023-04-21,2024-01-12,3,131.7,43.9
3999,regular,2023-03-03,2024-09-16,6,352.62,58.77
4000,regular,2023-07-30,2024-11-02,9,292.65,32.52
4001,regular,2023-02-23,2024-11-25,5,224.59,44.92
4002,vip,2023-01-19,2024-11-17,51,29339.1,575.28
4003,regular,2023-02-13,2024-09-30,10,587.45,58.75
4004,regular,2023-04-27,2023-11-13,2,62.85,31.43
4005,regular,2023-06-03,2024-09-25,4,156.46,39.11
4006,regular,2023-05-11,2024-09-10,7,344.19,49.17
4007,regular,2023-01-26,2024-10-26,7,238.19,34.03
4008,regular,2023-09-07,2024-07-31,5,331.4,66.28
4009,regular,2023-05-11,2024-07-11,8,489.41,61.18
4010,regular,2023-06-16,2024-03-15,4,169.81,42.45
4011,regular,2023-04-21,2024-11-19,5,266.57,53.31
4012,premium,2023-01-22,2024-11-26,23,3417.33,148.58
4013,regular,2023-09-04,2024-10-23,9,362.77,40.31
4014,premium,2023-01-26,2024-08-26,20,2152.94,107.65
4015,premium,2023-01-04,2024-10-06,25,4556.43,182.26
4016,regular,2023-01-28,2024-10-20,5,334.5,66.9
4017,regular,2023-08-04,2024-06-20,3,99.92,33.31
4018,regular,2023-01-19,2024-10-10,6,279.78,46.63
4019,premium,2023-01-09,2024-07-31,22,2808.5,127.66
4020,regular,2023-11-27,2024-04-19,5,273.99,54.8
4021,regular,2023-01-05,2024-10-02,8,237.85,29.73
4022,regular,2023-09-21,2024-08-18,3,169.86,56.62
4023,premium,2023-01-25,2024-09-30,22,2231.1,101.41
4024,regular,2023-01-21,2024-02-08,4,293.91,73.48
4025,regular,2023-06-15,2024-06-08,2,129.89,64.94
4026,premium,2023-03-05,2024-10-18,19,2711.19,142.69
4027,premium,2023-01-09,2024-11-25,17,3220.03,189.41
4028,regular,2023-01-10,2024-11-15,9,314.71,34.97
4029,regular,2023-08-23,2024-03-03,4,237.28,59.32
4030,regular,2023-03-24,2024-09-23,5,252.34,50.47
4031,regular,2023-04-02,2024-08-15,8,540.35,67.54
4032,regular,2023-08-09,2024-06-11,5,108.89,21.78
4033,regular,2024-03-02,2024-09-02,2,93.75,46.88
4034,vip,2023-01-16,2024-11-16,48,26355.35,549.07
4035,regular,2024-01-29,2024-02-10,2,152.34,76.17
4036,regular,2023-04-29,2024-07-13,5,352.22,70.44
4037,regular,2023-01-26,2024-09-08,5,124.17,24.83
4038,regular,2023-01-02,2024-08-22,8,406.37,50.8
4039,vip,2023-01-30,2024-11-13,41,23303.25,568.37
4040,regular,2023-04-05,2024-04-19,5,331.53,66.31
4041,vip,2023-01-23,2024-10-26,41,13143.88,320.58
4042,regular,2023-02-08,2024-10-30,13,643.58,49.51
4043,regular,2024-02-14,2024-07-24,2,131.92,65.96
4044,premium,2023-03-23,2024-10-17,19,2567.03,135.11
4045,regular,2023-04-29,2024-10-25,5,211.07,42.21
4046,regular,2023-03-17,2024-11-15,5,430.81,86.16
4047,premium,2023-03-21,2024-10-21,16,2684.1,167.76
4048,regular,2023-09-19,2024-09-28,4,160.95,40.24
4049,regular,2023-01-31,2024-10-14,3,126.12,42.04
4050,regular,2023-04-12,2024-07-26,5,304.55,60.91
4051,regular,2023-01-26,2024-09-09,10,669.22,66.92
4052,regular,2023-01-15,2024-11-10,8,549.86,68.73
4053,regular,2023-01-02,2024-10-21,9,443.0,49.22
4054,regular,2023-02-25,2024-10-16,7,223.18,31.88
4055,regular,2023-12-22,2024-11-22,5,97.28,19.46
4056,regular,2023-09-19,2024-08-04,5,252.36,50.47
4057,regular,2023-01-06,2024-10-28,8,561.94,70.24
4058,regular,2023-02-19,2024-10-20,7,245.3,35.04
4059,regular,2023-03-06,2024-10-27,4,119.06,29.77
4060,regular,2023-07-04,2024-09-28,7,282.05,40.29
4061,regular,2023-01-05,2024-09-28,9,606.12,67.35
4062,regular,2023-05-04,2024-07-22,4,167.58,41.9
4063,regular,2023-04-03,2024-02-10,3,92.8,30.93
4064,regular,2024-01-11,2024-01-11,1,54.3,54.3
4065,premium,2023-02-26,2024-11-13,17,2313.06,136.06
4066,regular,2023-08-20,2024-09-16,5,256.01,51.2
4067,regular,2023-07-24,2024-04-10,6,359.79,59.97
4068,regular,2023-08-15,2023-12-20,3,236.55,78.85
4069,premium,2023-01-26,2024-11-14,24,3558.69,148.28
4070,regular,2023-05-19,2024-07-05,3,142.75,47.58
4071,regular,2023-01-09,2024-11-05,7,441.75,63.11
4072,regular,2023-01-11,2024-11-13,7,383.41,54.77
4073,regular,2023-04-19,2024-11-11,8,451.74,56.47
4074,premium,2023-01-27,2024-11-13,22,3116.02,141.64
4075,premium,2023-01-24,2024-11-20,16,2366.76,147.92
4076,regular,2023-07-17,2024-11-06,6,242.67,40.44
4077,premium,2023-06-15,2024-11-15,14,2171.18,155.08
4078,regular,2023-01-21,2024-04-25,6,267.37,44.56
4079,regular,2023-03-07,2024-10-30,6,455.09,75.85
4080,regular,2023-01-24,2024-10-19,5,337.73,67.55
4081,vip,2023-01-23,2024-10-23,40,22889.56,572.24
4082,regular,2023-06-01,2024-10-21,4,188.57,47.14
4083,regular,2023-04-30,2024-10-24,7,269.86,38.55
4084,premium,2023-02-04,2024-11-06,21,3664.44,174.5
4085,regular,2023-01-05,2024-11-14,5,200.2,40.04
4086,regular,2023-01-19,2024-07-27,4,143.22,35.81
4087,regular,2023-03-29,2024-09-14,5,333.06,66.61
4088,vip,2023-01-14,2024-11-09,42,26773.91,637.47
4089,regular,2023-04-02,2024-08-05,7,225.13,32.16
4090,regular,2023-04-10,2024-11-19,8,243.09,30.39
4091,regular,2023-07-03,2024-09-12,4,172.85,43.21
4092,regular,2023-05-11,2024-06-02,3,116.69,38.9
4093,premium,2023-01-03,2024-11-21,20,2872.6,143.63
4094,regular,2023-01-17,2024-10-05,10,511.18,51.12
4095,premium,2023-03-01,2024-09-23,19,3268.29,172.02
4096,vip,2023-01-10,2024-11-20,50,18376.77,367.54
4097,regular,2023-02-13,2024-07-22,7,430.6,61.51
4098,regular,2023-01-23,2024-11-02,8,615.43,76.93
4099,regular,2023-01-26,2024-09-14,7,186.04,26.58
4100,premium,2023-02-12,2024-11-06,23,3562.23,154.88
4101,regular,2023-02-01,2024-07-17,6,303.1,50.52
4102,regular,2023-05-21,2024-11-03,4,233.16,58.29
4103,regular,2023-05-10,2024-09-21,7,271.98,38.85
4104,regular,2023-06-12,2024-02-03,6,184.42,30.74
4105,regular,2023-02-14,2024-10-14,7,452.29,64.61
4106,regular,2023-07-11,2024-09-08,8,246.82,30.85
4107,regular,2023-05-02,2024-11-18,14,521.36,37.24
4108,regular,2023-01-10,2024-11-13,8,426.04,53.26
4109,regular,2023-03-09,2024-08-02,6,405.99,67.66
4110,regular,2023-06-11,2024-10-19,6,349.19,58.2
4111,premium,2023-02-03,2024-11-15,17,3497.34,205.73
4112,premium,2023-01-05,2024-11-17,21,2788.01,132.76
4113,premium,2023-01-02,2024-10-21,24,3025.28,126.05
4114,regular,2023-08-26,2024-08-06,3,151.86,50.62
4115,regular,2023-01-04,2024-09-11,9,510.08,56.68
4116,regular,2023-03-09,2024-11-07,7,398.84,56.98
4117,premium,2023-01-03,2024-11-09,19,1853.63,97.56
4118,regular,2023-01-15,2024-09-21,8,413.13,51.64
4119,regular,2023-03-10,2024-11-19,7,500.1,71.44
4120,regular,2024-05-12,2024-05-12,1,53.46,53.46
4121,regular,2023-01-26,2024-07-31,8,539.8,67.48
4122,regular,2023-02-19,2024-09-18,3,211.04,70.35
4123,regular,2024-06-22,2024-11-24,5,152.5,30.5
4124,regular,2023-09-07,2024-10-22,7,360.87,51.55
4125,regular,2023-04-29,2024-03-11,8,477.66,59.71
4126,premium,2023-01-05,2024-11-14,20,3353.93,167.7
4127,regular,2023-04-07,2024-11-21,9,500.55,55.62
4128,regular,2023-04-24,2024-10-23,4,174.22,43.56
4129,regular,2023-12-27,2024-07-20,3,83.26,27.75
4130,premium,2023-02-16,2024-07-27,14,1824.45,130.32
4131,premium,2023-01-31,2024-10-10,26,5007.24,192.59
4132,premium,2023-01-02,2024-10-27,23,4426.8,192.47
4133,regular,2023-03-01,2024-07-14,4,226.66,56.67
4134,premium,2023-01-06,2024-11-02,20,3655.91,182.8
4135,regular,2023-02-26,2024-09-25,8,258.89,32.36
4136,regular,2023-05-03,2024-05-14,6,455.43,75.9
4137,premium,2023-01-27,2024-10-23,22,3439.8,156.35
4138,regular,2023-09-30,2024-10-04,5,139.9,27.98
4139,premium,2023-01-25,2024-07-01,18,1599.77,88.88
4140,regular,2023-03-11,2024-06-03,3,125.21,41.74
4141,regular,2023-01-17,2024-06-08,5,302.56,60.51
4142,regular,2023-02-06,2024-09-18,3,185.27,61.76
4143,regular,2023-04-03,2024-04-28,4,143.31,35.83
4144,regular,2023-01-18,2024-11-18,11,671.94,61.09
4145,regular,2023-02-01,2024-10-29,5,268.35,53.67
4146,regular,2023-05-23,2024-08-31,7,451.35,64.48
4147,premium,2023-01-09,2024-09-15,13,2750.41,211.57
4148,regular,2023-02-24,2024-09-27,7,192.15,27.45
4149,premium,2023-02-18,2024-11-12,20,3022.49,151.12
4150,regular,2023-06-02,2024-03-14,6,213.25,35.54
4151,regular,2023-03-18,2024-11-08,5,334.91,66.98
4152,premium,2023-03-27,2024-08-29,12,1437.81,119.82
4153,regular,2023-01-21,2024-10-24,7,310.79,44.4
4154,regular,2023-04-04,2023-07-08,4,211.42,52.85
4155,premium,2023-01-10,2024-09-12,28,4141.05,147.89
4156,premium,2023-04-05,2024-11-24,18,2560.98,142.28
4157,regular,2024-01-19,2024-08-08,4,170.66,42.66
4158,regular,2024-07-04,2024-07-04,1,90.75,90.75
4159,regular,2023-05-02,2024-07-06,5,271.99,54.4
4160,premium,2023-02-03,2024-10-23,16,2262.29,141.39
4161,regular,2023-01-29,2024-09-08,7,525.12,75.02
4162,regular,2023-08-07,2024-11-23,5,163.56,32.71
4163,vip,2023-01-15,2024-11-17,45,19908.09,442.4
4164,regular,2023-03-14,2024-04-20,6,188.71,31.45
4165,regular,2024-01-03,2024-11-12,4,204.02,51.0
4166,regular,2023-04-30,2024-10-30,9,322.9,35.88
4167,regular,2023-01-23,2024-08-28,7,567.82,81.12
4168,regular,2023-05-06,2024-04-30,5,344.7,68.94
4169,regular,2023-03-03,2024-07-03,6,304.23,50.71
4170,premium,2023-01-25,2024-11-24,19,2119.15,111.53
4171,regular,2024-03-07,2024-03-07,1,48.59,48.59
4172,premium,2023-01-22,2024-11-06,23,3422.71,148.81
4173,regular,2023-02-12,2024-11-09,6,178.04,29.67
4174,premium,2023-01-07,2024-10-04,18,3442.03,191.22
4175,premium,2023-01-29,2024-08-31,18,3904.77,216.93
4176,premium,2023-04-29,2024-10-18,18,2289.7,127.21
4177,regular,2023-09-17,2024-04-05,4,199.03,49.76
4178,regular,2023-12-24,2024-10-29,7,302.9,43.27
4179,regular,2023-03-04,2024-09-26,7,348.88,49.84
4180,regular,2023-06-01,2024-08-19,6,271.39,45.23
4181,regular,2024-03-16,2024-09-21,5,400.27,80.05
4182,regular,2023-01-21,2024-07-19,5,342.81,68.56
4183,regular,2024-02-08,2024-11-01,5,304.66,60.93
4184,regular,2023-02-05,2024-11-01,8,301.05,37.63
4185,regular,2023-01-02,2024-03-07,7,302.5,43.21
4186,regular,2023-02-15,2024-10-07,8,434.03,54.25
4187,regular,2023-01-31,2024-07-01,5,194.02,38.8
4188,regular,2023-01-23,2024-10-01,8,470.37,58.8
4189,premium,2023-01-17,2024-10-28,15,2453.39,163.56
4190,regular,2023-08-10,2024-04-26,5,208.55,41.71
4191,regular,2023-11-23,2024-11-04,6,243.87,40.65
4192,regular,2023-04-07,2024-08-23,3,196.65,65.55
4193,premium,2023-01-23,2024-10-08,24,4406.93,183.62
4194,regular,2023-01-09,2024-09-07,5,232.3,46.46
4195,regular,2023-04-13,2024-08-17,8,450.22,56.28
4196,regular,2023-05-30,2024-04-11,6,169.51,28.25
4197,regular,2023-08-05,2024-08-30,7,325.88,46.55
4198,regular,2023-01-04,2024-11-05,6,280.45,46.74
4199,premium,2023-02-28,2024-10-02,22,2315.23,105.24
4200,regular,2023-04-04,2024-04-21,3,133.23,44.41
4201,regular,2023-02-20,2024-05-23,10,766.83,76.68
4202,regular,2023-01-30,2024-10-12,7,424.86,60.69
4203,regular,2023-03-27,2024-03-25,5,238.29,47.66
4204,regular,2023-02-03,2024-07-12,9,864.55,96.06
4205,regular,2023-03-01,2024-08-27,7,130.32,18.62
4206,regular,2024-02-04,2024-08-13,4,187.29,46.82
4207,regular,2023-01-13,2024-07-30,9,318.7,35.41
4208,regular,2023-01-24,2024-09-23,9,331.25,36.81
4209,regular,2023-01-02,2024-08-29,6,419.21,69.87
4210,regular,2023-03-23,2024-09-21,6,211.73,35.29
4211,regular,2023-02-08,2024-06-22,7,410.59,58.66
4212,regular,2023-07-24,2024-09-18,5,143.3,28.66
4213,premium,2023-01-20,2024-08-28,17,2590.53,152.38
4214,regular,2023-01-28,2024-10-02,6,439.85,73.31
4215,regular,2023-05-02,2024-10-09,5,328.17,65.63
4216,regular,2023-05-05,2024-11-19,5,319.77,63.95
4217,regular,2023-02-03,2024-08-14,12,863.83,71.99
4218,regular,2023-01-09,2024-10-18,9,173.64,19.29
4219,vip,2023-01-07,2024-11-08,37,21900.59,591.91
4220,regular,2023-05-14,2024-10-28,3,165.62,55.21
4221,regular,2023-03-31,2024-10-20,5,290.79,58.16
4222,premium,2023-01-26,2024-10-24,20,2917.31,145.87
4223,premium,2023-01-13,2024-11-05,19,2427.55,127.77
4224,regular,2023-09-29,2024-11-23,5,361.22,72.24
4225,regular,2023-10-31,2024-11-25,5,227.86,45.57
4226,regular,2023-04-29,2024-08-11,6,174.43,29.07
4227,regular,2023-01-03,2024-03-26,5,192.84,38.57
4228,premium,2023-01-23,2024-09-25,10,1440.72,144.07
4229,premium,2023-01-29,2024-09-23,22,3868.33,175.83
4230,regular,2023-07-08,2024-06-09,2,114.27,57.13
4231,regular,2023-08-28,2024-08-05,7,412.22,58.89
4232,regular,2023-03-25,2024-07-27,7,422.77,60.4
4233,regular,2023-07-14,2024-10-17,9,735.07,81.67
4234,premium,2023-02-26,2024-11-13,22,3457.14,157.14
4235,regular,2023-01-31,2024-09-16,5,194.18,38.84
4236,regular,2023-04-19,2024-10-25,5,310.93,62.19
4237,regular,2023-05-13,2024-11-03,8,435.16,54.4
4238,regular,2023-01-31,2024-10-02,9,512.2,56.91
4239,premium,2023-01-18,2024-11-17,13,1729.81,133.06
4240,regular,2023-05-26,2024-07-26,3,113.41,37.8
4241,regular,2023-04-04,2024-11-24,7,310.62,44.37
4242,regular,2023-05-01,2023-09-21,3,89.38,29.79
4243,regular,2023-02-06,2023-03-08,2,99.96,49.98
4244,premium,2023-03-06,2024-11-12,15,1705.87,113.72
4245,regular,2023-01-22,2024-08-09,4,172.03,43.01
4246,premium,2023-01-08,2024-10-30,20,2055.16,102.76
4247,regular,2023-08-18,2024-09-13,4,222.83,55.71
4248,regular,2023-11-06,2024-11-09,4,190.73,47.68
4249,regular,2023-03-28,2024-10-13,4,356.19,89.05
4250,premium,2023-03-07,2024-10-20,12,2415.01,201.25
4251,regular,2023-01-19,2024-09-24,5,192.98,38.6
4252,regular,2023-08-16,2024-09-15,9,320.29,35.59
4253,regular,2023-01-30,2024-07-10,7,220.42,31.49
4254,regular,2023-05-20,2024-07-18,7,342.97,49.0
4255,regular,2023-08-25,2023-09-11,2,66.91,33.46
4256,regular,2023-10-01,2024-06-15,4,316.79,79.2
4257,premium,2023-01-26,2024-09-24,22,3130.05,142.28
4258,premium,2023-01-24,2024-11-21,17,3026.62,178.04
4259,premium,2023-03-25,2024-10-24,19,3293.64,173.35
4260,regular,2023-03-31,2024-09-09,10,554.47,55.45
4261,regular,2023-04-19,2024-11-09,10,308.19,30.82
4262,regular,2023-12-10,2024-09-01,5,224.41,44.88
4263,regular,2023-05-08,2024-09-07,8,341.14,42.64
4264,regular,2023-09-20,2024-10-14,4,109.77,27.44
4265,premium,2023-01-20,2024-11-16,18,3356.39,186.47
4266,regular,2023-02-15,2024-07-26,7,390.45,55.78
4267,premium,2023-01-13,2024-07-18,22,4055.39,184.34
4268,premium,2023-03-23,2024-10-21,22,3286.21,149.37
4269,regular,2023-01-02,2024-10-22,7,291.98,41.71
4270,regular,2023-06-02,2024-10-27,7,288.43,41.2
4271,regular,2023-03-06,2024-11-25,8,455.14,56.89
4272,premium,2023-01-30,2024-11-05,18,1856.15,103.12
4273,regular,2023-02-11,2024-11-15,6,328.44,54.74
4274,regular,2023-01-12,2024-06-29,6,290.96,48.49
4275,vip,2023-01-26,2024-11-26,47,17577.88,374.0
4276,regular,2023-01-26,2024-10-15,6,189.87,31.64
4277,regular,2023-01-11,2024-06-04,3,44.47,14.82
4278,premium,2023-03-06,2024-11-18,19,2867.94,150.94
4279,regular,2023-05-20,2024-10-16,8,211.43,26.43
4280,regular,2023-02-01,2024-08-16,7,407.23,58.18
4281,vip,2023-01-04,2024-11-23,48,26174.3,545.3
4282,premium,2023-01-08,2024-11-06,26,4577.67,176.06
4283,premium,2023-03-01,2024-11-22,20,3272.97,163.65
4284,regular,2023-06-16,2024-07-08,5,200.78,40.16
4285,regular,2023-01-25,2024-10-07,8,472.76,59.1
4286,regular,2023-01-04,2024-05-22,6,268.33,44.72
4287,regular,2023-02-26,2024-06-26,4,154.43,38.61
4288,regular,2023-01-29,2024-05-27,7,328.72,46.96
4289,regular,2023-03-08,2024-06-01,10,319.97,32.0
4290,regular,2023-01-02,2024-05-23,10,686.26,68.63
4291,regular,2023-02-10,2024-08-08,4,369.16,92.29
4292,regular,2023-01-09,2024-08-20,7,411.35,58.76
4293,premium,2023-03-28,2024-11-14,22,3843.28,174.69
4294,premium,2023-01-05,2024-10-15,20,2219.51,110.98
4295,premium,2023-01-13,2024-11-20,21,2100.55,100.03
4296,regular,2023-05-13,2024-11-14,8,270.82,33.85
4297,premium,2023-01-07,2024-11-10,15,2222.65,148.18
4298,regular,2023-03-20,2024-11-24,5,50.22,10.04
4299,regular,2023-01-03,2024-10-14,8,295.72,36.96
4300,regular,2023-01-09,2024-11-07,8,168.02,21.0
4301,regular,2023-02-04,2024-05-05,6,260.63,43.44
4302,vip,2023-01-08,2024-11-22,44,13199.78,300.0
4303,regular,2023-01-12,2024-09-01,4,147.51,36.88
4304,regular,2023-02-26,2024-10-08,9,310.97,34.55
4305,regular,2023-03-17,2024-09-05,7,189.7,27.1
4306,regular,2023-02-06,2024-04-22,5,296.77,59.35
4307,premium,2023-01-19,2024-09-22,27,4003.27,148.27
4308,regular,2023-06-09,2024-09-20,4,154.63,38.66
4309,regular,2023-09-01,2024-11-09,4,149.98,37.49
4310,regular,2023-03-07,2024-09-29,9,394.82,43.87
4311,regular,2023-01-07,2024-04-13,6,244.38,40.73
4312,premium,2023-01-18,2024-09-21,19,3458.32,182.02
4313,premium,2023-02-16,2024-10-28,17,2860.81,168.28
4314,regular,2023-05-05,2024-06-08,6,492.8,82.13
4315,premium,2023-02-26,2024-11-04,17,2097.53,123.38
4316,premium,2023-05-14,2024-11-23,19,2608.65,137.3
4317,premium,2023-01-03,2024-11-02,19,2869.05,151.0
